Item,Sentence,surprisal_at_strong,predicted_token
47593:18,"then my father got us some tickets,",3.6725659370422363,enough
54511:40,"there's, there is, you know some blood and everything",3.0348196029663086,all
38844:23,"i do do some crafts like it mentioned in the thing,",3.7512309551239014,all
72387:13,and i see some of the problems the kids have  when they don't have a real good family structure .,4.708627223968506,all
15535:31,"now, i've seen, you know, some different clips of it, um,",5.107994556427002,all
91704:14,"i'm doing some reviews of books,  just to, what, to sort of recommend to wh-, whether or not a full-scale review should be done  for the journal,",3.872514247894287,all
29385:35,"and they go back and forth, where everyone's giving some opinions",2.588846445083618,all
165513:41,"and then with that i try and handle, you know, some of the clothes that the girls need  and things like that,",5.000096797943115,all
5156:27,"i've been trying  to do some bibs for him. and, uh, work on his christmas stocking.",4.303896427154541,all
71923:26,because i work some weird hours and do some traveling.,2.2931442260742188,all all
1177:17,"i've even had some of them,",3.6722326278686523,all
109067:60,"marinated in olive oil and some seasoning, um, and cooked with some olives and some, and some prunes, uh,",3.690495491027832,all all all all
8885:15,what  are some of your things you like  to do .,3.117924928665161,all
102431:45,"i know they do do some, they do have some classes   in, um, high schools and things for kids  to, uh, give them an idea of what family life is like  and the, uh, you know, and, uh, that kind of thing",2.3951306343078613,all all
57403:47,"it had, uh, leather, leather designs and, um, some other, other little things on it",3.3295745849609375,all
88674:10,i did some typing for my father when he had the company,4.275249004364014,all
96886:11,there's some men out there that  are more feminine than most women.,3.932417154312134,all
9967:56,"they don't understand that to make that work, they've got  to take some responsibility for themselves.",5.436511993408203,all
97989:5,"some of the changing roles of women in that respect, i have been a product of .",4.192801475524902,all
2345:39,"i, uh, have attended some seminars that  had some tapes that  went with them, but, uh, i guess not so much books although they sometimes have manuals and things,",2.095905065536499,all all all
113850:63,"if they were  to take half of what they spend  on that and put it on some economic, you know, inter-, intergovernmental or inter united states like programs that one really might.",3.4926815032958984,all
82800:12,"my wife did some teaching at like, uh, like a private tutoring place. a sylvan learning center this year",2.973782539367676,all
116717:11,i know some people that  went to b y u.,2.979726552963257,all
20142:232,"well, i think in a way, though, uh, uh, i also have, uh, an opposite point of view, which  is, uh, although i believe we should, uh, permit, uh, you know, constant immigration into this country uh, i think we should, uh, primarily for economic reasons, i think we should have, um, some quotas,",4.781705856323242,all
171282:63,"but i guess, i guess i like the system that they have  in some places where the defendant gets  to choose whether he's, goes before a jury for sentencing or whether the judge gets  to choose it .",3.7655816078186035,all
1939:10,"i saw some promise, you know, with, with a lot of the new wave, when it, when it came out, uh, back in the mid and early eighties .",4.4296393394470215,all
11991:7,"and some of it runs off right away into the, in to the streams and rivers",4.264452934265137,all
134021:50,"and i think that it's, it's very surprising some of these very expensive volvos can be gotten  for a lot less money than you would think if you're willing  to buy ones that  are about, the vintage of the cars that you and i currently own",3.0875308513641357,all
15332:88,"everybody i know  has been, well, i'm going  to go  get a goo-, good job and make some money and buy a nice car.",4.7204413414001465,enough
145355:18,"uh, i got in some problems with, uh, financial problems because of credit cards",3.8295516967773438,all
65999:146,"but, uh, you know, i think, uh, they, maybe they need  to, uh, help  promote that more. give incentives like, uh, if they do bring somebody on, they will pay some of their costs or give tax breaks or whatever it is , you know, for them to train people, you know, stuff like that.",4.538336277008057,enough all
137619:16,but they're doing some stomping on virginia.,2.745506763458252,all
161653:6,"but some people are more motorboaters, you know which  is fine.",1.520894169807434,all
126165:57,"i've got where now i can hit it in, in the air some of the time .",2.172823190689087,all
148538:10,i have some dulcimer music.,4.6242899894714355,all
103624:72,"it's just, you know, a possible solution in the future, i think , maybe to help in some ways.",5.2270894050598145,all
155962:19,"and i think also some of the, uh, car companies are coming out with, uh, gas powered fleets so you,",4.17793083190918,all
138291:103,"i'd, i'd kind of like  to, to look at equipment like a lathe or like you say, a table saw and some of those things that  would make, uh, some pretty nice, uh, pieces of, uh, well, wood, for, for different things for tables, for, for, uh, chairs, for, you know, decks and so forth",2.6395041942596436,all all
7267:12,"and painting and some wallpapering,",5.736816883087158,all
112156:136,"and, uh, you know, there was, there was, nothing on it, which  makes me wonder, you know, if it's as, uh, prevalent as, as some of them claim.",2.4825329780578613,all
32005:38,"and his, uh, son built him a garage and got him some, uh, oh, i don't know what the equipment's called  , but planers and things and s-, set him up,",4.283060073852539,much
90995:20,i think that's some of it.,4.54858922958374,all
107909:42,and i don't know why we couldn't have duplicate voting on some of this .,4.794314861297607,all
78585:7,"so some of the things are not as, quite as, uh, adaptable.",3.467534303665161,all
94633:27,and it's a chance to see some of the relatives you don't see  all year long except that once a year.,3.3025879859924316,all
164050:47,"but there's so many occasions when i've had  to move some members of the family or do this or that ,",3.029906749725342,all
65989:12,"so we had some interference,",3.8606438636779785,all
109644:34,"so, i guess we're old timers compared to some people.",1.5404677391052246,all
35565:48,"and, uh, if i consider  going the used car route and save up some money, i shouldn't have too much trouble at all.",4.903861045837402,enough
47226:12,"and there's some pretty decent campgrounds although, i don't think raleigh, i don't think the state of north carolina takes,",5.618985176086426,all
98248:22,"and i think there are some people that  have done that,",3.3526947498321533,all
30428:73,"then, you know, then, we thought, well we can use it for, you know, some personal things.",4.331428527832031,all
40634:72,"she gets home visitations by the s-, mumblex i don't know, the state boards, i guess, some of them and then some by the association,",3.098947525024414,all all
23510:57,"and let's, you know, let's get rid  of some of this harassment suing.",4.796381950378418,all
121569:26,i just wish they'd bring some of the old characters back.,4.477917194366455,all
172264:114,"i mean, obviously, i do most of my, almost all of my report writing on, on my computer, uh, whether it's term papers or even some smaller homework assignments.",2.9733457565307617,all
161396:28,"uh, and some of, some stuff that i like , uh,",3.3045246601104736,all all
5366:34,"uh, we had some, uh, some people from our church  went to israel, uh, just for a, uh, tour sort of thing.",2.7184157371520996,all all
12111:78,"the, uh, united states and canada are i guess, is, is, going into, uh, some types of agreements to limit, uh, what 's being given  out by power plants,",4.084604263305664,all
73491:25,"and, uh, when i seen some of my friends that  have taken that six week old baby, you know, to someone else , it's just, i can imagine how emotional it must be .",2.9339911937713623,all any
164075:14,"so, we got some monster studded snow tires after that.",3.134963274002075,all
121793:107,"you know, i want to, i want  to throw some charcoal on the grill and, and throw a steak  on there and some baked potatoes and stuff like that",3.748623847961426,all all
53913:6,and some kids need  to be spanked  at home.,3.4373481273651123,all
130087:11,what are some of the things they don't recycle  .,2.742140054702759,all
15291:54,"it's for, i think, at the same it's for some people to, you know, help them grow in other areas,",2.807778835296631,all
66765:5,"some of the cases i've heard about  over the years,",4.01582145690918,all
63606:10,"and then some of them are done  in, you know, purely metric.",4.899744033813477,all
134420:14,we put up some hummingbird feeders and some bird feeders.,3.1243643760681152,all all
74234:44,"i think the other thing is that, uh, we have taken some rather drastic turns in our, in our education and the way we approach things  as of maybe starting back when, when i'm number one, you know, and, uh, uh, uh, worrying about self and not, uh, seeing the consequences of the disintegration of the family .",3.2331390380859375,all
105896:51,and i think it 's good that they're trying  to start some programs down in the elementary schools.,3.9444775581359863,all
171124:6,some of that is really bad i think .,4.6095123291015625,all
19728:11,where's some reference to this goddamn state of texas and the role that they played  either leading up to  or in  the civil war .,4.300460338592529,all
129583:26,i'm going  to look into some other fields.,4.897395133972168,all
28711:26,"and the guys that, some of the guys that  run this place are very tight",3.8490841388702393,all
110359:35,"like just over the weekend i visited my family, and some cousins i hadn't seen  in a long time,",3.0957157611846924,all
43673:87,"i just go  to be entertained  and and not really interested in some of the, like the terminator or some of the schwarzenegger stuff.",3.5754008293151855,all all
102546:21,and i'm not fond of some of those things,3.895690679550171,all
175724:80,"well, i, i, i think we did, i think we did learn some lessons that we weren't, uh, we weren't prepared for ,",3.4039406776428223,all
158966:17,then i know of some of the people that  have gotten their masters,3.7263662815093994,all
74757:171,"and i hope maybe we're going  to get somewhere with a little more attention being paid  to it with, uh, reagan's, uh, new education secretary and, uh, you know, trying to do some, uh, trying  to produce some new programs anyway.",4.415346145629883,much enough all
126460:28,"but is it a legal, uh, solution for some companies.",2.018747568130493,all
62437:24,but i wonder if there aren't some sociology courses.,3.8388311862945557,all
56101:53,"but, it  is comforting to me to see, uh, more concern about some of these things that, that  cost us money.",3.966416120529175,all
53610:9,caused some damage.,4.7600202560424805,all
13087:15,"and, uh, some of those old ones , of course, bob wills, miss texas playboys ernest tubbs and red foley an,",4.009063720703125,all
76785:80,"i mean, you know, at some point a parent does help their kid, but in, in some ways,",2.7073779106140137,all all
142147:41,"and i do, i try  to do some arts and crafts",3.4552500247955322,all
24418:16,they actually should do some reading,3.3187053203582764,all
6686:61,"it would certainly help them to appreciate some of the things that we have  here and develop some pride in them, if it was handled  that way.",4.685980319976807,all all
72579:15,but they usually have some good articles in it.,5.3552422523498535,all
70670:14,"i've got some onions  out, tomatoes,",4.836471080780029,enough
134426:23,"and, uh, we've got some plum trees and some apple trees and some tomato and some blackberries and strawberries.",3.115601062774658,all all all all
8865:47,but one of the things that i do  when i've got some spare time  is i do some woodworking.,4.4862060546875,enough all
55933:33,and this would give them a chance  to have some positive self-esteem.,4.014312744140625,all
176952:43,"they always want  to be able  to, uh, do some brain draining.",4.275387763977051,all
136193:24,"and i saw, there were some stop signs, i mean, submerged up to the writing on the stop sign,",4.028424263000488,all
177474:15,"especially, i did some cabinets in, uh, ash and oak",3.776250123977661,all
150826:22,but i wonder if maybe in some civil cases it doesn't work as well.,3.375572443008423,all
108790:55,"and then some of it is, some of it actually gets into some serious discussions of problems in our, in urban society.",2.9317634105682373,all all all
142499:11,there are some columns that  could be painted   a different color too.,4.988471984863281,all
155027:11,i have some friends of mine who  use quicken,3.402277708053589,all
11568:18,"in fact, it got some pretty serious deep parts in it",5.010913848876953,all
142849:33,"they need  to have some, some young guys that  can take the lead",2.500889778137207,all all
97106:20,"it's, some good, some bad, uh,",3.1187610626220703,all all
3209:48,"so, so then we got, we got some same things because,",3.683072805404663,all
80299:13,"and there's some days it's just like it 's the hardest thing in the world to, to get started  .",2.3149209022521973,all
122893:11,"that's some cold golf too, isn't it.",3.444312572479248,all
95645:100,"well, i, i feel in light of some of the accidents and so forth that  have happened lately, that i think there are some occupations that they should, such as the health field, the transportation field, uh,",3.678152322769165,all all
153721:83,"they, i guess they passed a couple of, uh, uh, laws a here while back in some states in terms of a waiting period where you know you go  to buy a hand gun",2.2861034870147705,all
163188:16,"uh, i bought some cokes  the other day in the br-, the little bottles you know,",3.341434955596924,all
64969:34,and i hope you get some more calls and make some more calls.,3.6650333404541016,enough any
15903:5,"some of the places  now, um, like i b m don't allow them smoking, you know in, in the plant.",2.201120138168335,all
22630:77,"of course what i used  to like  to do  though is go  snorkeling for scallops  in some of the bays, or uh, or oy-, for oysters.",1.7358976602554321,all
79355:11,"they had some bends , around that we could find and put them in",4.158083915710449,all
164038:17,"so, they've got some pretty powerful sixes.",4.617634296417236,all
168216:15,"but they get into some really good conversations sometimes, you know.",3.8531861305236816,really all
26819:29,"and, i think, that they could get some results from that, because there are a lot of people who  are volunteer and community minded,",3.5206410884857178,all
148355:8,"even some of that i like  okay but not, mostly, as a general rule,",3.3148488998413086,all
172629:33,"there ought  to be, uh, uh, some compromise that  could, where, uh, where the person would be guaranteed  a, uh, career type position but not necessarily a continuation of exactly the same position uh, in exchange for a longer period of time .",3.7655210494995117,all
138142:20,"and, and some odd stuff around the house",5.297667026519775,all
103194:37,"my in-laws also enjoy prime rib, when they've had some of their specials on sunday, monday, or tuesday night",4.634097576141357,all
177013:13,"but there's some differences in the immigrants, that, that we're getting  now.",4.634096145629883,all
33002:13,"we've got some good, um, um, hybrid burpee uh uh, pickler cucumbers",5.170135021209717,all
168569:28,"i'm beginning  to believe that some people are simply not rehabilitatable and, uh, that, uh, uh, costs and other factors justify, uh, uh, executing people.",3.587554693222046,all
151077:31,"but, uh, apparently for some, some crimes, it 's permissible to have six people sit in judgment.",2.363194465637207,all all
56897:6,"and some people don't vote,",2.9235992431640625,all
166177:13,but there are some school districts out there that  are very well paid.,4.002444744110107,all
86100:21,you have  to have some compassion some humanness.,3.6250362396240234,enough all
70612:21,living in the city has some advantages.,5.051095008850098,all
116495:21,"in fact, i just got some reservations.",4.241568088531494,all
26977:14,i've seen some districts where all the schools are lousy,2.7640419006347656,all
39190:38,"i'd love  to have, have some animals.",3.3939127922058105,all
169028:53,"uh, that 's kind of gone up in scale and, and some other things.",4.073178768157959,all
175702:23,"and i got a feeling that some of that was involved in the, uh, early decisions of the vietnam war. that the, uh, people saw the cold war as, uh, you had  to draw a line and, and defend it.",3.9653501510620117,all
127596:32,"i've, i've done some water exercises,",3.964738368988037,all
164095:28,"so we've been able  to do some real creative, uh, load hauling when called upon  .",4.654552936553955,all
147477:43,"so, i, you know, you pick up some traits from her and stuff.",3.540126085281372,all
101121:88,"and schools now are supposed  to solve social problems, uh, mental and emotional problems as well as educate the kids and try  to provide them with some security.",5.606253147125244,all
103644:84,"i, i think, with solving some of the energy, future energy problems, we'll probably solve some of the pollution problems as well.",5.063491344451904,all all
161001:72,"that's, that's, maybe that's, there's, uh, some credence in that statement.",4.712645053863525,all
31180:58,"and, uh, you know, i, i've, in hindsight, seen some things that i wished that, you know, i had done something about  that  was, you know, within my power or, uh, you know, wish that in some ways we, as parents, had more control over what 's happening up there, you know, type thing.",1.786562442779541,all all all
171692:24,"and, uh, they've had some financial problems with the team and so forth.",4.091568470001221,all
145552:67,"and i, i guess there's some, there's, uh, uh, some negotiating there, too,",2.914971351623535,all all
128104:24,"i mean, they'll have some things  in there that  almost, almost, you know, like supernatural, or something, you know,",3.1332011222839355,all that
103911:47,"and, and, it really isn't, for some people tha-, who  have been there for over, and over, and over, it really isn't, uh, as bad.",1.8724820613861084,all
23861:130,"and if you like chinese food, you can take filet of fish and put a little bit of soy sauce and a little bit of sesame oil on top of it and chop some scallions and a little ginger and just cover it with some, uh, waxed paper and steam it just until the fish is done,",3.690941095352173,all enough
164770:133,"one of the things that i found  interesting last year during the, uh, the gulf conflict was a sentiment against, uh, peter arnett, who  had stayed in iraq and was presenting, uh, some of the things that  were available.",4.931158542633057,all
78614:111,"i know that, uh, uh, one of, one thing that  happens to us to vacation trips now is that usually that try to involve some of the members of the family.",4.396031379699707,all
37768:13,cause i did some teaching part-time,4.829422473907471,all
89437:12,"and there were some others,",3.9635753631591797,all
32931:10,we planted some yellow peppers this year.,5.179810523986816,all
156697:32,i'm for it in in some cases.,3.5146169662475586,all
53912:14,"i mean, some kids don't get don't get spanked  at home",2.1275930404663086,all
4795:25,"you know, i mean, some of these guys are forty years old and got ten convictions.",2.8640360832214355,all
31080:8,"in some of those, you know, they, i guess they retitled some movies that  were going  to be about lebanese and, and, you know, and, and americans",3.5561697483062744,all all
127919:39,"so i don't, i don't know some of those shows now, like i used  to.",3.0291671752929688,all
174160:14,i've got some friends that  are lawyers,2.809458017349243,all
47855:7,and some of the people in our church use birth control,4.434526443481445,all
57643:110,"i'm convinced that, uh, detroit or whoever it is  made a major mistake, years ago when they stopped  putting the small v eights in and went to the fours and some of the sixes .",4.08474588394165,all
78212:39,"and i know they do van pool a lot here from some of the outer areas,",3.6295812129974365,all
6686:28,"it would certainly help them to appreciate some of the things that we have  here and develop some pride in them, if it was handled  that way.",4.685980319976807,all all
92249:38,"and it was, uh, just to, uh, have some fellowship with her.",3.584404468536377,all
9486:4,"some people say, uh, they, they like  to watch the changing of the seasons",2.6799252033233643,all
25479:56,"and, uh, we'll get out of the driving range and, and get some interest built  up",5.289122581481934,enough
9970:53,when they give you the freedom to take care of yourself  then that puts some responsibility on you as well.,4.752142429351807,all
153227:28,"because i mean i do think that some people need them and, like, for protection and stuff",2.2467167377471924,all
171919:12,"we do some cooking, some barbecueing, have a few drinks and then go in and see the game and see the patriots lose and then go home and eat, drink some more.",3.960299491882324,eating all much
148200:15,"and then we have some church magazines,",3.8296024799346924,all
85252:8,"interestingly some of the information i've been reading  indicates that the amount of air pollution from, uh, uh, airplanes is extraordinary.",5.68219518661499,all
161185:14,"i do have some thoughts on that,",4.019165515899658,all
60333:19,"my brother had asthma and some allergies which i think he's outgrown  now,",4.535816669464111,all
22018:5,some of them are interested.,4.3750319480896,all
134033:13,"well, certainly some of the top end ones.",3.772099018096924,all
93477:92,"and then once, about once every three or four years i try  to get over to england, because i lived there for a while, some years back.",4.435939788818359,all
2335:27,"well, uh, maybe i am into some things  occasionally that i don't think of  in terms of self improvement.",3.504007577896118,all
43837:14,here's  some rocks sitting out in the middle of a field.,2.9049460887908936,all
60926:36,and maybe i'll wet a fly line this year and do some camping if i don't get laid  off between now and then.,3.967250347137451,all
11929:60,"there, there must be, uh, uh, some of the, some of the, uh, larger plants up, uh, up around one hundred twenty-eight.",3.728738784790039,all all
38936:13,"i've done some cross, um, cross stitch,",4.570600986480713,all
161106:35,"they're banned  from, in some areas i understand .",3.8609392642974854,all
132696:166,"and then you just dip the carcass in, uh, boiling water, pull it out, and there's a, we use a little raspy brush,  pulls the hair off, and, uh, gut it, and, uh, just stick it down in a pit with some cloves and, uh, some pineapple, about three pineapples, you know, sliced them up, and, uh, cover him up with, uh, wet, uh, sacks, feed sacks is what i usually use  and then start a charcoal fire on top of him.",3.952742338180542,all all
22933:25,"there's also, you know, some private ones, you know",5.083976745605469,all
48582:11,"i know some people who  just,",2.2595787048339844,all
13056:42,"i think my parents have have, uh, some of his records.",5.302193641662598,all
125903:18,"but um, there are some parts during that exercise that i think, i can not do another second of this .",5.176054000854492,all
174932:42,"and while i don't do any drugs myself, i've seen some people who  work there, uh, you know, smoking a joint or whatever.",2.145817995071411,all
56683:20,"and, uh, i have some friends that  live down there.",3.4420857429504395,all
154094:15,we have gotten some of our loans paid  off really because of this and stuff like that,4.584623336791992,all
55028:10,"uh, some of them didn't",3.54671049118042,all
28734:50,i used  to do a lot of basketball and running and volleyball until i had some knee surgery last fall.,3.7532896995544434,all
131722:36,"i probably need  to take some, some more lessons, uh, more current and, uh, and practice more often.",2.587123394012451,all all
164259:34,"but, i think you have  to accept some of the errors.",4.330187797546387,all
74649:24,"you know, if there's some gauge that they could make .",3.574936866760254,all
132933:5,some of the cars that i got  were like the toyota camry and the nissan maxima and some of the competitors,3.7770206928253174,all all
120456:22,and i just started  ordering some parts,3.7714638710021973,all
170188:13,we actually do some work with some people down at georgia tech.,2.542809247970581,all all
12194:43,"well you might, uh, generate some yeah, you might generate some interest in it.",3.596816062927246,all enough
113793:23,"and, uh, seems like some rather large chunks of money could come from, from that direction.",2.8806185722351074,all
134479:41,"i, i, i worked on some of it at t i once upon a time.",4.0870442390441895,all
161487:13,so you got some lakes around you can do that on .,3.3336281776428223,all
80499:4,some people are a little bit fanatical about it.,2.044952392578125,all
158511:44,"i think, i think there's definitely been some changes, um,",4.441496849060059,all
15870:42,and then i also had a friend who  was just around some people that  were smoking cocaine.,2.336968421936035,all
120455:20,"and they had, uh, some names, some companies that  sold mustang parts,",2.615039825439453,all all
56417:25,oh. you ought  to try some crawfish.,3.151331901550293,all
55920:12,and we got some great public works out of it.,4.644977569580078,all
145722:97,"i didn't, you know, i, i didn't even know their names, some of the two or three generations back and some of the aunts and uncles",2.406909942626953,all all
115916:39,"but, uh, there's, uh, some, some stuff that i want  to do  with like sierra club and go down to grand canyon or something like that.",3.1130049228668213,all all any
27507:15,"and then they wanted some gray to do the,  to do the trim.",4.13132381439209,enough
171283:28,"some, some cases in some jurisdictions, they can do that.",2.5932044982910156,all all all
155408:25,so so there is some good to it.,5.581214904785156,all
147340:7,"and some of them are limited care  too where people can do, uh,",3.822098731994629,all
116940:96,"well, maybe this thing with, with the child at school, maybe that will make people think a bit more and, you know, take some steps  to, to correct it.",3.9152650833129883,all
159146:13,"you know some of the health insurance is written  that way. you know, that, uh, if you buy an accident and death or dismemberment policy, you know, it s-, pre specified in the policy so much",4.491022109985352,all
171283:17,"some, some cases in some jurisdictions, they can do that.",2.5932044982910156,all all all
2454:46,"and where we are  now, what we're doing  is some very big lawsuits that  happen  to have a heck of a lot of boxes of documents.",4.130349636077881,all
22799:53,"but, um, we kind of thought that maybe they just wanted  to give him some medication to sort of, you know keep him real out of it all the time",3.962555170059204,enough
166169:26,"i do know for a fact that some of the teachers that i know  personally get paid  an awful lot more than,",3.572052478790283,all
146091:18,"um, i've done some cross stitching.",4.676535129547119,all
161668:20,"you actually, some catamarans you can actually pull people  behind , the skiers,",3.1105895042419434,all
74580:17,"that's, uh, some pretty good ideas.",5.097019672393799,all
30391:26,"we have, you know, used some of it for some personal things.",2.5420284271240234,all all
30872:58,"it was really, i mean the hollywood really must think there's some real dummies out there or something.",4.646561145782471,any that
168576:39,"and, uh i can imagine that, uh, uh, for some people it would be the only form of justice in that case.",1.975506067276001,all
104255:44,"does it, does it offer, like band, or some of the instruments.",4.730021953582764,all
30987:12,but they changed some things in the movie.,3.948754072189331,all
141909:6,"or some things are, um, you know,",3.875563859939575,all
9455:69,"well, i mean, i, i, i guess i've been in some places, you know, where the weather was just so mild , you know, places like monterey, california or, you know,",2.296790599822998,all
140415:37,"um, well before we built our home we were managing some apartments that we were living in ,",2.9757347106933594,all
86455:28,"and you, there were some places, where people, defini-,",3.5299503803253174,all
112637:73,"i would like  to do that  as a, as a family and, and some t v watching.",4.097462177276611,all
1214:19,"i put a stop to some of them as far as the door to door, either religious groups, or people peddling products.",3.794509172439575,all
21123:14,"i think some of the tones of the, the daily prime time is questionable,",3.6515121459960938,all
22656:29,"so, we thought well, maybe there are some crab in here,",4.320621013641357,all
130807:72,"and one way that we do it sort of in, in iowa  is that we can take some of our clothes to the consignment shops.",3.7765860557556152,all
157516:9,"and in some cases if it's a long trial, the desire  of people  to get out of there and not be stuck  in there for a very long time, that people are changing their minds for the wrong reasons.",3.5065221786499023,all
97584:19,well hopefully i can do some consulting work at home.,4.1009931564331055,all
29227:52,"i, uh, i think we both agree there's some problems there",4.514680862426758,all
95651:89,"so, i, i, uh, i, i, i feel like it should be mandatory in some professions,",2.966404914855957,all
126348:16,"i guess in some cases they just consider  pickup your, your phone and, and, and not let you use your phone for a while whether you hang up on them or not.",3.343620777130127,all
110384:95,"but i've really noticed that there are a lot of, uh, a lot more people that  are more comfortable, at least, with some women being home and, at least in the circles i've travelled  and in the church that i go to , you know,",2.8448708057403564,all
164345:22,"well, i think that in some cases, it is warranted.",3.9741694927215576,all
19474:11,they had some real fancy names for them.,3.701791524887085,all
31480:39,"but i would think that, um, that some guidelines could be set  up to avoid that.",5.103754997253418,all
78294:14,"they've had some terrible problems with hispanics,",4.284499168395996,all
57998:87,"i-, if they could just cut out all the fat and, and get it lean, and start  addressing some of the other issues, i think  we could take care of everything. and quit  taking care of all these other countries all across the world, you know, who  just end up  using things against us later on anyway.",5.502865314483643,all
44952:36,"i mean, i'm sure you heard about some of ours.",3.58306622505188,all
92394:53,"i mean, there there's a little bit, because there's some of those english words that you just don't exactly know what they mean  ,",3.563427448272705,all
79761:35,"and he said, um, let's give her some race horse shots.",2.89495849609375,all
112058:22,"i sometimes have a problem with some of the, especially more famous people who  all of a sudden are crawling out of the woodwork  to say that whatever problems they have , you know, was, was because they were abused a-, abused  as children.",2.2668540477752686,all all
155521:29,and i i've seen some of them like that too,3.1326589584350586,all
87654:14,"i guess some of the best things i've ever had , um, i, some of them were just hors d'oeuvres, you know.",2.784456968307495,all all
41388:61,"i think there was four or five different people, that  would call, you know, some of them, if they didn't have their addresses and all on them,",3.8896312713623047,all
32577:19,"next year i was planting some broccoli and, and some of those, they're called  cabbage,  cabbage loppers, or whatever.",4.3627142906188965,all all
29678:24,people say let me see some of your work.,4.595605373382568,all
85881:104,"i guess we're going  to have a lot of parades  this weekend in honor of these guys that  are, that  did some stuff over in the gulf.",2.5882465839385986,all
109712:50,"but the trucks that  were supposed to do it, there's been some problems with  from what i've read  in, you know, the mail that we get",4.311691761016846,all
139879:19,"well, you've got some experience behind you in the work force.",4.093705654144287,all
97813:26,"and, you know, maybe do some free lance type work at home.",4.6678972244262695,all
156465:52,"i mean, it  seems absurd that people will pay, you know, some bucks just  to get someone to,",5.038307189941406,enough enough
170859:54,"uh, i've had, uh, three boys  through, i guess, uh, some child care, each one of them",4.302238941192627,all
31279:10,do some things that  are totally different and unheard of.,3.2975337505340576,all
121757:115,"if i was having a dinner party i would probably, um, have some, um, some, uh, um, some fruit to start with  with some apples sliced up and maybe some cheddar cheese and crackers and grapes and, um, probably serve maybe some wine and beer and maybe have some, uh, uh, salsa and chips  around and peanuts.",3.249297857284546,some much any all all all enough
39653:15,and you can put some cucumber slices on too.,3.3238606452941895,all
