Item,Sentence,surprisal_at_strong,predicted_token
6686:61,"it would certainly help them to appreciate some of the things that we have  here and develop some pride in them, if it was handled  that way.",11.338650703430176,all all
72579:15,but they usually have some good articles in it.,7.490787029266357,all
70670:14,"i've got some onions  out, tomatoes,",9.98619270324707,enough
134426:23,"and, uh, we've got some plum trees and some apple trees and some tomato and some blackberries and strawberries.",7.685947895050049,all all all all
8865:47,but one of the things that i do  when i've got some spare time  is i do some woodworking.,8.012309074401855,enough all
55933:33,and this would give them a chance  to have some positive self-esteem.,7.59837532043457,all
176952:43,"they always want  to be able  to, uh, do some brain draining.",6.802502632141113,all
136193:24,"and i saw, there were some stop signs, i mean, submerged up to the writing on the stop sign,",6.865537643432617,all
177474:15,"especially, i did some cabinets in, uh, ash and oak",7.884227275848389,all
150826:22,but i wonder if maybe in some civil cases it doesn't work as well.,7.161896705627441,all
108790:55,"and then some of it is, some of it actually gets into some serious discussions of problems in our, in urban society.",7.6977128982543945,all all all
142499:11,there are some columns that  could be painted   a different color too.,7.850942611694336,all
155027:11,i have some friends of mine who  use quicken,7.821242809295654,all
11568:18,"in fact, it got some pretty serious deep parts in it",6.926546573638916,all
142849:33,"they need  to have some, some young guys that  can take the lead",6.363898754119873,all all
97106:20,"it's, some good, some bad, uh,",7.094122409820557,all all
3209:48,"so, so then we got, we got some same things because,",7.02262020111084,all
80299:13,"and there's some days it's just like it 's the hardest thing in the world to, to get started  .",4.841207027435303,all
122893:11,"that's some cold golf too, isn't it.",5.650071144104004,all
95645:100,"well, i, i feel in light of some of the accidents and so forth that  have happened lately, that i think there are some occupations that they should, such as the health field, the transportation field, uh,",9.556946754455566,all all
153721:83,"they, i guess they passed a couple of, uh, uh, laws a here while back in some states in terms of a waiting period where you know you go  to buy a hand gun",6.322041988372803,all
163188:16,"uh, i bought some cokes  the other day in the br-, the little bottles you know,",7.115272521972656,all
64969:34,and i hope you get some more calls and make some more calls.,8.365178108215332,enough any
15903:5,"some of the places  now, um, like i b m don't allow them smoking, you know in, in the plant.",8.637286186218262,all
22630:77,"of course what i used  to like  to do  though is go  snorkeling for scallops  in some of the bays, or uh, or oy-, for oysters.",8.322233200073242,all
79355:11,"they had some bends , around that we could find and put them in",7.196114540100098,all
164038:17,"so, they've got some pretty powerful sixes.",7.111495018005371,all
168216:15,"but they get into some really good conversations sometimes, you know.",7.125948905944824,really all
26819:29,"and, i think, that they could get some results from that, because there are a lot of people who  are volunteer and community minded,",8.306063652038574,all
148355:8,"even some of that i like  okay but not, mostly, as a general rule,",8.64266586303711,all
172629:33,"there ought  to be, uh, uh, some compromise that  could, where, uh, where the person would be guaranteed  a, uh, career type position but not necessarily a continuation of exactly the same position uh, in exchange for a longer period of time .",5.244655609130859,all
138142:20,"and, and some odd stuff around the house",6.359217166900635,all
103194:37,"my in-laws also enjoy prime rib, when they've had some of their specials on sunday, monday, or tuesday night",10.733150482177734,all
177013:13,"but there's some differences in the immigrants, that, that we're getting  now.",6.449459075927734,all
33002:13,"we've got some good, um, um, hybrid burpee uh uh, pickler cucumbers",6.621607780456543,all
168569:28,"i'm beginning  to believe that some people are simply not rehabilitatable and, uh, that, uh, uh, costs and other factors justify, uh, uh, executing people.",7.026926040649414,all
151077:31,"but, uh, apparently for some, some crimes, it 's permissible to have six people sit in judgment.",4.712812423706055,all all
56897:6,"and some people don't vote,",7.827220916748047,all
166177:13,but there are some school districts out there that  are very well paid.,6.87237024307251,all
86100:21,you have  to have some compassion some humanness.,8.783946990966797,enough all
70612:21,living in the city has some advantages.,9.13645076751709,all
116495:21,"in fact, i just got some reservations.",8.287073135375977,all
26977:14,i've seen some districts where all the schools are lousy,6.44028377532959,all
39190:38,"i'd love  to have, have some animals.",8.834929466247559,all
169028:53,"uh, that 's kind of gone up in scale and, and some other things.",6.565596580505371,all
175702:23,"and i got a feeling that some of that was involved in the, uh, early decisions of the vietnam war. that the, uh, people saw the cold war as, uh, you had  to draw a line and, and defend it.",8.244129180908203,all
127596:32,"i've, i've done some water exercises,",7.359506607055664,all
164095:28,"so we've been able  to do some real creative, uh, load hauling when called upon  .",6.465897560119629,all
147477:43,"so, i, you know, you pick up some traits from her and stuff.",6.991426944732666,all
101121:88,"and schools now are supposed  to solve social problems, uh, mental and emotional problems as well as educate the kids and try  to provide them with some security.",8.113512992858887,all
103644:84,"i, i think, with solving some of the energy, future energy problems, we'll probably solve some of the pollution problems as well.",11.821915626525879,all all
161001:72,"that's, that's, maybe that's, there's, uh, some credence in that statement.",7.678990364074707,all
31180:58,"and, uh, you know, i, i've, in hindsight, seen some things that i wished that, you know, i had done something about  that  was, you know, within my power or, uh, you know, wish that in some ways we, as parents, had more control over what 's happening up there, you know, type thing.",7.167956352233887,all all all
171692:24,"and, uh, they've had some financial problems with the team and so forth.",6.679738998413086,all
145552:67,"and i, i guess there's some, there's, uh, uh, some negotiating there, too,",7.880500793457031,all all
128104:24,"i mean, they'll have some things  in there that  almost, almost, you know, like supernatural, or something, you know,",6.820356845855713,all that
103911:47,"and, and, it really isn't, for some people tha-, who  have been there for over, and over, and over, it really isn't, uh, as bad.",6.133103370666504,all
23861:130,"and if you like chinese food, you can take filet of fish and put a little bit of soy sauce and a little bit of sesame oil on top of it and chop some scallions and a little ginger and just cover it with some, uh, waxed paper and steam it just until the fish is done,",8.840003967285156,all enough
164770:133,"one of the things that i found  interesting last year during the, uh, the gulf conflict was a sentiment against, uh, peter arnett, who  had stayed in iraq and was presenting, uh, some of the things that  were available.",9.888221740722656,all
78614:111,"i know that, uh, uh, one of, one thing that  happens to us to vacation trips now is that usually that try to involve some of the members of the family.",8.919407844543457,all
37768:13,cause i did some teaching part-time,8.067184448242188,all
89437:12,"and there were some others,",6.550363063812256,all
32931:10,we planted some yellow peppers this year.,8.302282333374023,all
156697:32,i'm for it in in some cases.,7.792353630065918,all
53912:14,"i mean, some kids don't get don't get spanked  at home",7.118483543395996,all
4795:25,"you know, i mean, some of these guys are forty years old and got ten convictions.",8.407379150390625,all
31080:8,"in some of those, you know, they, i guess they retitled some movies that  were going  to be about lebanese and, and, you know, and, and americans",8.613725662231445,all all
127919:39,"so i don't, i don't know some of those shows now, like i used  to.",7.303129196166992,all
174160:14,i've got some friends that  are lawyers,7.054358005523682,all
47855:7,and some of the people in our church use birth control,9.880331039428711,all
57643:110,"i'm convinced that, uh, detroit or whoever it is  made a major mistake, years ago when they stopped  putting the small v eights in and went to the fours and some of the sixes .",10.406005859375,all
78212:39,"and i know they do van pool a lot here from some of the outer areas,",8.576611518859863,all
6686:28,"it would certainly help them to appreciate some of the things that we have  here and develop some pride in them, if it was handled  that way.",11.338650703430176,all all
92249:38,"and it was, uh, just to, uh, have some fellowship with her.",7.473881721496582,all
9486:4,"some people say, uh, they, they like  to watch the changing of the seasons",6.821493625640869,all
25479:56,"and, uh, we'll get out of the driving range and, and get some interest built  up",8.345996856689453,enough
9970:53,when they give you the freedom to take care of yourself  then that puts some responsibility on you as well.,7.431737422943115,all
153227:28,"because i mean i do think that some people need them and, like, for protection and stuff",6.0726728439331055,all
171919:12,"we do some cooking, some barbecueing, have a few drinks and then go in and see the game and see the patriots lose and then go home and eat, drink some more.",8.346960067749023,eating all much
148200:15,"and then we have some church magazines,",7.28512716293335,all
85252:8,"interestingly some of the information i've been reading  indicates that the amount of air pollution from, uh, uh, airplanes is extraordinary.",10.135331153869629,all
161185:14,"i do have some thoughts on that,",8.387434959411621,all
60333:19,"my brother had asthma and some allergies which i think he's outgrown  now,",7.9402360916137695,all
22018:5,some of them are interested.,10.532157897949219,all
134033:13,"well, certainly some of the top end ones.",8.961089134216309,all
93477:92,"and then once, about once every three or four years i try  to get over to england, because i lived there for a while, some years back.",7.670202255249023,all
2335:27,"well, uh, maybe i am into some things  occasionally that i don't think of  in terms of self improvement.",6.670447826385498,all
43837:14,here's  some rocks sitting out in the middle of a field.,7.049679756164551,all
60926:36,and maybe i'll wet a fly line this year and do some camping if i don't get laid  off between now and then.,7.136959075927734,all
11929:60,"there, there must be, uh, uh, some of the, some of the, uh, larger plants up, uh, up around one hundred twenty-eight.",9.355441093444824,all all
38936:13,"i've done some cross, um, cross stitch,",4.037785053253174,all
161106:35,"they're banned  from, in some areas i understand .",7.783790111541748,all
132696:166,"and then you just dip the carcass in, uh, boiling water, pull it out, and there's a, we use a little raspy brush,  pulls the hair off, and, uh, gut it, and, uh, just stick it down in a pit with some cloves and, uh, some pineapple, about three pineapples, you know, sliced them up, and, uh, cover him up with, uh, wet, uh, sacks, feed sacks is what i usually use  and then start a charcoal fire on top of him.",8.502455711364746,all all
22933:25,"there's also, you know, some private ones, you know",7.052143096923828,all
48582:11,"i know some people who  just,",7.1000566482543945,all
13056:42,"i think my parents have have, uh, some of his records.",10.457476615905762,all
125903:18,"but um, there are some parts during that exercise that i think, i can not do another second of this .",7.403905391693115,all
174932:42,"and while i don't do any drugs myself, i've seen some people who  work there, uh, you know, smoking a joint or whatever.",5.942901134490967,all
56683:20,"and, uh, i have some friends that  live down there.",7.779707908630371,all
154094:15,we have gotten some of our loans paid  off really because of this and stuff like that,11.226317405700684,all
55028:10,"uh, some of them didn't",9.483031272888184,all
28734:50,i used  to do a lot of basketball and running and volleyball until i had some knee surgery last fall.,6.114360332489014,all
131722:36,"i probably need  to take some, some more lessons, uh, more current and, uh, and practice more often.",7.211033344268799,all all
164259:34,"but, i think you have  to accept some of the errors.",9.631081581115723,all
74649:24,"you know, if there's some gauge that they could make .",4.640667915344238,all
132933:5,some of the cars that i got  were like the toyota camry and the nissan maxima and some of the competitors,9.843205451965332,all all
120456:22,and i just started  ordering some parts,7.190950870513916,all
170188:13,we actually do some work with some people down at georgia tech.,7.327500820159912,all all
12194:43,"well you might, uh, generate some yeah, you might generate some interest in it.",10.020936965942383,all enough
113793:23,"and, uh, seems like some rather large chunks of money could come from, from that direction.",6.523278713226318,all
134479:41,"i, i, i worked on some of it at t i once upon a time.",9.798609733581543,all
161487:13,so you got some lakes around you can do that on .,7.575334072113037,all
80499:4,some people are a little bit fanatical about it.,7.02407169342041,all
158511:44,"i think, i think there's definitely been some changes, um,",6.547819137573242,all
15870:42,and then i also had a friend who  was just around some people that  were smoking cocaine.,6.340694904327393,all
120455:20,"and they had, uh, some names, some companies that  sold mustang parts,",6.373265266418457,all all
56417:25,oh. you ought  to try some crawfish.,7.532888889312744,all
55920:12,and we got some great public works out of it.,7.112102031707764,all
145722:97,"i didn't, you know, i, i didn't even know their names, some of the two or three generations back and some of the aunts and uncles",7.701517105102539,all all
115916:39,"but, uh, there's, uh, some, some stuff that i want  to do  with like sierra club and go down to grand canyon or something like that.",6.501787185668945,all all any
27507:15,"and then they wanted some gray to do the,  to do the trim.",6.100079536437988,enough
171283:28,"some, some cases in some jurisdictions, they can do that.",4.2784929275512695,all all all
155408:25,so so there is some good to it.,6.800834655761719,all
147340:7,"and some of them are limited care  too where people can do, uh,",9.410148620605469,all
116940:96,"well, maybe this thing with, with the child at school, maybe that will make people think a bit more and, you know, take some steps  to, to correct it.",6.539664268493652,all
159146:13,"you know some of the health insurance is written  that way. you know, that, uh, if you buy an accident and death or dismemberment policy, you know, it s-, pre specified in the policy so much",10.003240585327148,all
171283:17,"some, some cases in some jurisdictions, they can do that.",4.2784929275512695,all all all
2454:46,"and where we are  now, what we're doing  is some very big lawsuits that  happen  to have a heck of a lot of boxes of documents.",5.278916835784912,all
22799:53,"but, um, we kind of thought that maybe they just wanted  to give him some medication to sort of, you know keep him real out of it all the time",7.6953125,enough
166169:26,"i do know for a fact that some of the teachers that i know  personally get paid  an awful lot more than,",8.442495346069336,all
146091:18,"um, i've done some cross stitching.",7.5853190422058105,all
161668:20,"you actually, some catamarans you can actually pull people  behind , the skiers,",7.724586009979248,all
74580:17,"that's, uh, some pretty good ideas.",8.774127960205078,all
30391:26,"we have, you know, used some of it for some personal things.",9.49069881439209,all all
30872:58,"it was really, i mean the hollywood really must think there's some real dummies out there or something.",6.7378082275390625,any that
168576:39,"and, uh i can imagine that, uh, uh, for some people it would be the only form of justice in that case.",7.539960861206055,all
104255:44,"does it, does it offer, like band, or some of the instruments.",9.07129955291748,all
30987:12,but they changed some things in the movie.,7.636370658874512,all
141909:6,"or some things are, um, you know,",7.172175407409668,all
9455:69,"well, i mean, i, i, i guess i've been in some places, you know, where the weather was just so mild , you know, places like monterey, california or, you know,",5.056729793548584,all
140415:37,"um, well before we built our home we were managing some apartments that we were living in ,",7.508245944976807,all
86455:28,"and you, there were some places, where people, defini-,",5.970086097717285,all
112637:73,"i would like  to do that  as a, as a family and, and some t v watching.",5.976227760314941,all
1214:19,"i put a stop to some of them as far as the door to door, either religious groups, or people peddling products.",9.625797271728516,all
21123:14,"i think some of the tones of the, the daily prime time is questionable,",8.35994815826416,all
22656:29,"so, we thought well, maybe there are some crab in here,",6.925136089324951,all
130807:72,"and one way that we do it sort of in, in iowa  is that we can take some of our clothes to the consignment shops.",11.432721138000488,all
157516:9,"and in some cases if it's a long trial, the desire  of people  to get out of there and not be stuck  in there for a very long time, that people are changing their minds for the wrong reasons.",6.412430763244629,all
97584:19,well hopefully i can do some consulting work at home.,8.279807090759277,all
29227:52,"i, uh, i think we both agree there's some problems there",6.985691070556641,all
95651:89,"so, i, i, uh, i, i, i feel like it should be mandatory in some professions,",6.799924850463867,all
126348:16,"i guess in some cases they just consider  pickup your, your phone and, and, and not let you use your phone for a while whether you hang up on them or not.",7.233651638031006,all
110384:95,"but i've really noticed that there are a lot of, uh, a lot more people that  are more comfortable, at least, with some women being home and, at least in the circles i've travelled  and in the church that i go to , you know,",6.589883804321289,all
164345:22,"well, i think that in some cases, it is warranted.",7.595928192138672,all
19474:11,they had some real fancy names for them.,6.587325572967529,all
31480:39,"but i would think that, um, that some guidelines could be set  up to avoid that.",8.050612449645996,all
78294:14,"they've had some terrible problems with hispanics,",6.365560054779053,all
57998:87,"i-, if they could just cut out all the fat and, and get it lean, and start  addressing some of the other issues, i think  we could take care of everything. and quit  taking care of all these other countries all across the world, you know, who  just end up  using things against us later on anyway.",10.055273056030273,all
44952:36,"i mean, i'm sure you heard about some of ours.",9.138154029846191,all
92394:53,"i mean, there there's a little bit, because there's some of those english words that you just don't exactly know what they mean  ,",7.789425373077393,all
79761:35,"and he said, um, let's give her some race horse shots.",7.224825859069824,all
112058:22,"i sometimes have a problem with some of the, especially more famous people who  all of a sudden are crawling out of the woodwork  to say that whatever problems they have , you know, was, was because they were abused a-, abused  as children.",4.818012237548828,all all
155521:29,and i i've seen some of them like that too,8.898551940917969,all
87654:14,"i guess some of the best things i've ever had , um, i, some of them were just hors d'oeuvres, you know.",9.096512794494629,all all
41388:61,"i think there was four or five different people, that  would call, you know, some of them, if they didn't have their addresses and all on them,",9.621316909790039,all
32577:19,"next year i was planting some broccoli and, and some of those, they're called  cabbage,  cabbage loppers, or whatever.",8.839568138122559,all all
29678:24,people say let me see some of your work.,11.366021156311035,all
85881:104,"i guess we're going  to have a lot of parades  this weekend in honor of these guys that  are, that  did some stuff over in the gulf.",6.0738654136657715,all
109712:50,"but the trucks that  were supposed to do it, there's been some problems with  from what i've read  in, you know, the mail that we get",6.504592418670654,all
139879:19,"well, you've got some experience behind you in the work force.",7.4330973625183105,all
97813:26,"and, you know, maybe do some free lance type work at home.",7.333620071411133,all
156465:52,"i mean, it  seems absurd that people will pay, you know, some bucks just  to get someone to,",5.563305377960205,enough enough
170859:54,"uh, i've had, uh, three boys  through, i guess, uh, some child care, each one of them",7.115773677825928,all
31279:10,do some things that  are totally different and unheard of.,6.9837541580200195,all
121757:115,"if i was having a dinner party i would probably, um, have some, um, some, uh, um, some fruit to start with  with some apples sliced up and maybe some cheddar cheese and crackers and grapes and, um, probably serve maybe some wine and beer and maybe have some, uh, uh, salsa and chips  around and peanuts.",6.587797164916992,some much any all all all enough
39653:15,and you can put some cucumber slices on too.,6.856225490570068,all
6581:42,"but i guess, they, you could put some money  aside while you were there, your expenses and,",7.4767937660217285,all
156671:38,"but if you could find a way to prevent some of it , and i'm not sure what it would be . it would be money better  spent than,",10.198746681213379,all
