Item,Sentence,surprisal_at_strong,predicted_token
2345:39,"i, uh, have attended some seminars that  had some tapes that  went with them, but, uh, i guess not so much books although they sometimes have manuals and things,",0.31009453535079956,all all all
113850:63,"if they were  to take half of what they spend  on that and put it on some economic, you know, inter-, intergovernmental or inter united states like programs that one really might.",0.13521866500377655,all
82800:12,"my wife did some teaching at like, uh, like a private tutoring place. a sylvan learning center this year",0.30557817220687866,all
116717:11,i know some people that  went to b y u.,0.10938424617052078,all
20142:232,"well, i think in a way, though, uh, uh, i also have, uh, an opposite point of view, which  is, uh, although i believe we should, uh, permit, uh, you know, constant immigration into this country uh, i think we should, uh, primarily for economic reasons, i think we should have, um, some quotas,",0.06303417682647705,all
171282:63,"but i guess, i guess i like the system that they have  in some places where the defendant gets  to choose whether he's, goes before a jury for sentencing or whether the judge gets  to choose it .",0.029534701257944107,all
1939:10,"i saw some promise, you know, with, with a lot of the new wave, when it, when it came out, uh, back in the mid and early eighties .",0.20904411375522614,all
11991:7,"and some of it runs off right away into the, in to the streams and rivers",0.01893504336476326,all
134021:50,"and i think that it's, it's very surprising some of these very expensive volvos can be gotten  for a lot less money than you would think if you're willing  to buy ones that  are about, the vintage of the cars that you and i currently own",0.0700051486492157,all
15332:88,"everybody i know  has been, well, i'm going  to go  get a goo-, good job and make some money and buy a nice car.",1.8071576356887817,enough
145355:18,"uh, i got in some problems with, uh, financial problems because of credit cards",0.3687686324119568,all
65999:146,"but, uh, you know, i think, uh, they, maybe they need  to, uh, help  promote that more. give incentives like, uh, if they do bring somebody on, they will pay some of their costs or give tax breaks or whatever it is , you know, for them to train people, you know, stuff like that.",1.6746063232421875,enough all
137619:16,but they're doing some stomping on virginia.,0.20815426111221313,all
161653:6,"but some people are more motorboaters, you know which  is fine.",0.2992488443851471,all
126165:57,"i've got where now i can hit it in, in the air some of the time .",0.19041180610656738,all
148538:10,i have some dulcimer music.,0.107236348092556,all
103624:72,"it's just, you know, a possible solution in the future, i think , maybe to help in some ways.",0.026054833084344864,all
155962:19,"and i think also some of the, uh, car companies are coming out with, uh, gas powered fleets so you,",0.019802959635853767,all
138291:103,"i'd, i'd kind of like  to, to look at equipment like a lathe or like you say, a table saw and some of those things that  would make, uh, some pretty nice, uh, pieces of, uh, well, wood, for, for different things for tables, for, for, uh, chairs, for, you know, decks and so forth",0.2864891588687897,all all
7267:12,"and painting and some wallpapering,",0.011200528591871262,all
112156:136,"and, uh, you know, there was, there was, nothing on it, which  makes me wonder, you know, if it's as, uh, prevalent as, as some of them claim.",0.13393346965312958,all
32005:38,"and his, uh, son built him a garage and got him some, uh, oh, i don't know what the equipment's called  , but planers and things and s-, set him up,",2.125866651535034,much
90995:20,i think that's some of it.,0.015939202159643173,all
107909:42,and i don't know why we couldn't have duplicate voting on some of this .,0.012491794303059578,all
78585:7,"so some of the things are not as, quite as, uh, adaptable.",0.0394221656024456,all
94633:27,and it's a chance to see some of the relatives you don't see  all year long except that once a year.,0.05675172060728073,all
164050:47,"but there's so many occasions when i've had  to move some members of the family or do this or that ,",0.15902364253997803,all
65989:12,"so we had some interference,",0.42620909214019775,all
109644:34,"so, i guess we're old timers compared to some people.",0.2875809669494629,all
35565:48,"and, uh, if i consider  going the used car route and save up some money, i shouldn't have too much trouble at all.",1.7496670484542847,enough
47226:12,"and there's some pretty decent campgrounds although, i don't think raleigh, i don't think the state of north carolina takes,",0.1004391685128212,all
98248:22,"and i think there are some people that  have done that,",0.08618560433387756,all
30428:73,"then, you know, then, we thought, well we can use it for, you know, some personal things.",0.0422714427113533,all
40634:72,"she gets home visitations by the s-, mumblex i don't know, the state boards, i guess, some of them and then some by the association,",0.09357257187366486,all all
23510:57,"and let's, you know, let's get rid  of some of this harassment suing.",0.020771941170096397,all
121569:26,i just wish they'd bring some of the old characters back.,0.038395386189222336,all
172264:114,"i mean, obviously, i do most of my, almost all of my report writing on, on my computer, uh, whether it's term papers or even some smaller homework assignments.",0.6423683166503906,all
161396:28,"uh, and some of, some stuff that i like , uh,",0.2947504222393036,all all
5366:34,"uh, we had some, uh, some people from our church  went to israel, uh, just for a, uh, tour sort of thing.",1.3921540975570679,all all
12111:78,"the, uh, united states and canada are i guess, is, is, going into, uh, some types of agreements to limit, uh, what 's being given  out by power plants,",0.03894691541790962,all
73491:25,"and, uh, when i seen some of my friends that  have taken that six week old baby, you know, to someone else , it's just, i can imagine how emotional it must be .",0.15383128821849823,all any
164075:14,"so, we got some monster studded snow tires after that.",0.6166011691093445,all
121793:107,"you know, i want to, i want  to throw some charcoal on the grill and, and throw a steak  on there and some baked potatoes and stuff like that",0.9574359655380249,all all
53913:6,and some kids need  to be spanked  at home.,0.04459458589553833,all
130087:11,what are some of the things they don't recycle  .,0.10476429015398026,all
15291:54,"it's for, i think, at the same it's for some people to, you know, help them grow in other areas,",0.16855677962303162,all
66765:5,"some of the cases i've heard about  over the years,",0.021970801055431366,all
63606:10,"and then some of them are done  in, you know, purely metric.",0.0106755830347538,all
134420:14,we put up some hummingbird feeders and some bird feeders.,0.16719473898410797,all all
74234:44,"i think the other thing is that, uh, we have taken some rather drastic turns in our, in our education and the way we approach things  as of maybe starting back when, when i'm number one, you know, and, uh, uh, uh, worrying about self and not, uh, seeing the consequences of the disintegration of the family .",0.35850435495376587,all
105896:51,and i think it 's good that they're trying  to start some programs down in the elementary schools.,0.0872291699051857,all
171124:6,some of that is really bad i think .,0.015658406540751457,all
19728:11,where's some reference to this goddamn state of texas and the role that they played  either leading up to  or in  the civil war .,0.08069099485874176,all
129583:26,i'm going  to look into some other fields.,0.051231153309345245,all
28711:26,"and the guys that, some of the guys that  run this place are very tight",0.02978929691016674,all
110359:35,"like just over the weekend i visited my family, and some cousins i hadn't seen  in a long time,",0.12602443993091583,all
43673:87,"i just go  to be entertained  and and not really interested in some of the, like the terminator or some of the schwarzenegger stuff.",0.09108594059944153,all all
102546:21,and i'm not fond of some of those things,0.05889866501092911,all
175724:80,"well, i, i, i think we did, i think we did learn some lessons that we weren't, uh, we weren't prepared for ,",0.43859046697616577,all
158966:17,then i know of some of the people that  have gotten their masters,0.04291654750704765,all
74757:171,"and i hope maybe we're going  to get somewhere with a little more attention being paid  to it with, uh, reagan's, uh, new education secretary and, uh, you know, trying to do some, uh, trying  to produce some new programs anyway.",3.627645254135132,much enough all
126460:28,"but is it a legal, uh, solution for some companies.",0.1916230171918869,all
62437:24,but i wonder if there aren't some sociology courses.,0.11231820285320282,all
56101:53,"but, it  is comforting to me to see, uh, more concern about some of these things that, that  cost us money.",0.03812185674905777,all
53610:9,caused some damage.,0.07967580854892731,all
13087:15,"and, uh, some of those old ones , of course, bob wills, miss texas playboys ernest tubbs and red foley an,",0.027084263041615486,all
76785:80,"i mean, you know, at some point a parent does help their kid, but in, in some ways,",0.40072110295295715,all all
142147:41,"and i do, i try  to do some arts and crafts",0.12380048632621765,all
24418:16,they actually should do some reading,0.37766334414482117,all
6686:61,"it would certainly help them to appreciate some of the things that we have  here and develop some pride in them, if it was handled  that way.",0.013278388418257236,all all
72579:15,but they usually have some good articles in it.,0.04027432203292847,all
70670:14,"i've got some onions  out, tomatoes,",1.2353520393371582,enough
134426:23,"and, uh, we've got some plum trees and some apple trees and some tomato and some blackberries and strawberries.",0.6741786599159241,all all all all
8865:47,but one of the things that i do  when i've got some spare time  is i do some woodworking.,2.2161550521850586,enough all
55933:33,and this would give them a chance  to have some positive self-esteem.,0.11132321506738663,all
176952:43,"they always want  to be able  to, uh, do some brain draining.",0.17815102636814117,all
136193:24,"and i saw, there were some stop signs, i mean, submerged up to the writing on the stop sign,",0.072416290640831,all
177474:15,"especially, i did some cabinets in, uh, ash and oak",0.11942698061466217,all
150826:22,but i wonder if maybe in some civil cases it doesn't work as well.,0.04765528440475464,all
108790:55,"and then some of it is, some of it actually gets into some serious discussions of problems in our, in urban society.",0.10975625365972519,all all all
142499:11,there are some columns that  could be painted   a different color too.,0.025468602776527405,all
155027:11,i have some friends of mine who  use quicken,0.13585823774337769,all
11568:18,"in fact, it got some pretty serious deep parts in it",0.15327367186546326,all
142849:33,"they need  to have some, some young guys that  can take the lead",1.1397713422775269,all all
97106:20,"it's, some good, some bad, uh,",0.9989351034164429,all all
3209:48,"so, so then we got, we got some same things because,",0.4004400074481964,all
80299:13,"and there's some days it's just like it 's the hardest thing in the world to, to get started  .",0.4098659157752991,all
122893:11,"that's some cold golf too, isn't it.",1.2692526578903198,all
95645:100,"well, i, i feel in light of some of the accidents and so forth that  have happened lately, that i think there are some occupations that they should, such as the health field, the transportation field, uh,",0.05688777193427086,all all
153721:83,"they, i guess they passed a couple of, uh, uh, laws a here while back in some states in terms of a waiting period where you know you go  to buy a hand gun",0.1634410321712494,all
163188:16,"uh, i bought some cokes  the other day in the br-, the little bottles you know,",0.5772472620010376,all
64969:34,and i hope you get some more calls and make some more calls.,2.1807174682617188,enough any
15903:5,"some of the places  now, um, like i b m don't allow them smoking, you know in, in the plant.",0.1536080241203308,all
22630:77,"of course what i used  to like  to do  though is go  snorkeling for scallops  in some of the bays, or uh, or oy-, for oysters.",0.21891078352928162,all
79355:11,"they had some bends , around that we could find and put them in",0.35899168252944946,all
164038:17,"so, they've got some pretty powerful sixes.",0.17748992145061493,all
168216:15,"but they get into some really good conversations sometimes, you know.",3.145695686340332,really all
26819:29,"and, i think, that they could get some results from that, because there are a lot of people who  are volunteer and community minded,",0.10613510012626648,all
148355:8,"even some of that i like  okay but not, mostly, as a general rule,",0.06842813640832901,all
172629:33,"there ought  to be, uh, uh, some compromise that  could, where, uh, where the person would be guaranteed  a, uh, career type position but not necessarily a continuation of exactly the same position uh, in exchange for a longer period of time .",0.1641855388879776,all
138142:20,"and, and some odd stuff around the house",0.06471290439367294,all
103194:37,"my in-laws also enjoy prime rib, when they've had some of their specials on sunday, monday, or tuesday night",0.012662369757890701,all
177013:13,"but there's some differences in the immigrants, that, that we're getting  now.",0.5470941066741943,all
33002:13,"we've got some good, um, um, hybrid burpee uh uh, pickler cucumbers",0.5359991788864136,all
168569:28,"i'm beginning  to believe that some people are simply not rehabilitatable and, uh, that, uh, uh, costs and other factors justify, uh, uh, executing people.",0.040557678788900375,all
151077:31,"but, uh, apparently for some, some crimes, it 's permissible to have six people sit in judgment.",0.36414915323257446,all all
56897:6,"and some people don't vote,",0.07765677571296692,all
166177:13,but there are some school districts out there that  are very well paid.,0.042434386909008026,all
86100:21,you have  to have some compassion some humanness.,2.4304304122924805,enough all
70612:21,living in the city has some advantages.,0.03589344769716263,all
116495:21,"in fact, i just got some reservations.",0.205302894115448,all
26977:14,i've seen some districts where all the schools are lousy,0.10941501706838608,all
39190:38,"i'd love  to have, have some animals.",0.08055825531482697,all
169028:53,"uh, that 's kind of gone up in scale and, and some other things.",0.088390052318573,all
175702:23,"and i got a feeling that some of that was involved in the, uh, early decisions of the vietnam war. that the, uh, people saw the cold war as, uh, you had  to draw a line and, and defend it.",0.035222046077251434,all
127596:32,"i've, i've done some water exercises,",0.272609144449234,all
164095:28,"so we've been able  to do some real creative, uh, load hauling when called upon  .",0.5052447319030762,all
147477:43,"so, i, you know, you pick up some traits from her and stuff.",0.11496669054031372,all
101121:88,"and schools now are supposed  to solve social problems, uh, mental and emotional problems as well as educate the kids and try  to provide them with some security.",0.033307526260614395,all
103644:84,"i, i think, with solving some of the energy, future energy problems, we'll probably solve some of the pollution problems as well.",0.00964115560054779,all all
161001:72,"that's, that's, maybe that's, there's, uh, some credence in that statement.",0.43345579504966736,all
31180:58,"and, uh, you know, i, i've, in hindsight, seen some things that i wished that, you know, i had done something about  that  was, you know, within my power or, uh, you know, wish that in some ways we, as parents, had more control over what 's happening up there, you know, type thing.",0.47324228286743164,all all all
171692:24,"and, uh, they've had some financial problems with the team and so forth.",0.4485078454017639,all
145552:67,"and i, i guess there's some, there's, uh, uh, some negotiating there, too,",1.0161951780319214,all all
128104:24,"i mean, they'll have some things  in there that  almost, almost, you know, like supernatural, or something, you know,",0.7484535574913025,all that
103911:47,"and, and, it really isn't, for some people tha-, who  have been there for over, and over, and over, it really isn't, uh, as bad.",0.3354051411151886,all
23861:130,"and if you like chinese food, you can take filet of fish and put a little bit of soy sauce and a little bit of sesame oil on top of it and chop some scallions and a little ginger and just cover it with some, uh, waxed paper and steam it just until the fish is done,",0.4705517888069153,all enough
164770:133,"one of the things that i found  interesting last year during the, uh, the gulf conflict was a sentiment against, uh, peter arnett, who  had stayed in iraq and was presenting, uh, some of the things that  were available.",0.01302014198154211,all
78614:111,"i know that, uh, uh, one of, one thing that  happens to us to vacation trips now is that usually that try to involve some of the members of the family.",0.01915457844734192,all
37768:13,cause i did some teaching part-time,0.04811982437968254,all
89437:12,"and there were some others,",0.12539851665496826,all
32931:10,we planted some yellow peppers this year.,0.19100287556648254,all
156697:32,i'm for it in in some cases.,0.03735629469156265,all
53912:14,"i mean, some kids don't get don't get spanked  at home",0.2121981531381607,all
4795:25,"you know, i mean, some of these guys are forty years old and got ten convictions.",0.07238724082708359,all
31080:8,"in some of those, you know, they, i guess they retitled some movies that  were going  to be about lebanese and, and, you know, and, and americans",0.0389997698366642,all all
127919:39,"so i don't, i don't know some of those shows now, like i used  to.",0.16002745926380157,all
174160:14,i've got some friends that  are lawyers,0.34356245398521423,all
47855:7,and some of the people in our church use birth control,0.014984078705310822,all
57643:110,"i'm convinced that, uh, detroit or whoever it is  made a major mistake, years ago when they stopped  putting the small v eights in and went to the fours and some of the sixes .",0.0229706559330225,all
78212:39,"and i know they do van pool a lot here from some of the outer areas,",0.03553847596049309,all
6686:28,"it would certainly help them to appreciate some of the things that we have  here and develop some pride in them, if it was handled  that way.",0.013278388418257236,all all
92249:38,"and it was, uh, just to, uh, have some fellowship with her.",1.2215256690979004,all
9486:4,"some people say, uh, they, they like  to watch the changing of the seasons",0.1056787297129631,all
25479:56,"and, uh, we'll get out of the driving range and, and get some interest built  up",1.3578710556030273,enough
9970:53,when they give you the freedom to take care of yourself  then that puts some responsibility on you as well.,0.037921369075775146,all
153227:28,"because i mean i do think that some people need them and, like, for protection and stuff",0.16890358924865723,all
171919:12,"we do some cooking, some barbecueing, have a few drinks and then go in and see the game and see the patriots lose and then go home and eat, drink some more.",3.22471284866333,eating all much
148200:15,"and then we have some church magazines,",0.11778388172388077,all
85252:8,"interestingly some of the information i've been reading  indicates that the amount of air pollution from, uh, uh, airplanes is extraordinary.",0.005209561437368393,all
161185:14,"i do have some thoughts on that,",0.06930877268314362,all
60333:19,"my brother had asthma and some allergies which i think he's outgrown  now,",0.15339413285255432,all
22018:5,some of them are interested.,0.016341542825102806,all
134033:13,"well, certainly some of the top end ones.",0.029581574723124504,all
93477:92,"and then once, about once every three or four years i try  to get over to england, because i lived there for a while, some years back.",0.06614001840353012,all
2335:27,"well, uh, maybe i am into some things  occasionally that i don't think of  in terms of self improvement.",0.11385094374418259,all
43837:14,here's  some rocks sitting out in the middle of a field.,0.5218608975410461,all
60926:36,and maybe i'll wet a fly line this year and do some camping if i don't get laid  off between now and then.,0.4825267195701599,all
11929:60,"there, there must be, uh, uh, some of the, some of the, uh, larger plants up, uh, up around one hundred twenty-eight.",0.19043447077274323,all all
38936:13,"i've done some cross, um, cross stitch,",0.5730282664299011,all
161106:35,"they're banned  from, in some areas i understand .",0.031665168702602386,all
132696:166,"and then you just dip the carcass in, uh, boiling water, pull it out, and there's a, we use a little raspy brush,  pulls the hair off, and, uh, gut it, and, uh, just stick it down in a pit with some cloves and, uh, some pineapple, about three pineapples, you know, sliced them up, and, uh, cover him up with, uh, wet, uh, sacks, feed sacks is what i usually use  and then start a charcoal fire on top of him.",0.44240254163742065,all all
22933:25,"there's also, you know, some private ones, you know",0.0806046649813652,all
48582:11,"i know some people who  just,",0.2102174311876297,all
13056:42,"i think my parents have have, uh, some of his records.",0.013346497900784016,all
125903:18,"but um, there are some parts during that exercise that i think, i can not do another second of this .",0.1871005892753601,all
174932:42,"and while i don't do any drugs myself, i've seen some people who  work there, uh, you know, smoking a joint or whatever.",0.24660614132881165,all
56683:20,"and, uh, i have some friends that  live down there.",0.1462969332933426,all
154094:15,we have gotten some of our loans paid  off really because of this and stuff like that,0.019541015848517418,all
55028:10,"uh, some of them didn't",0.04178668558597565,all
28734:50,i used  to do a lot of basketball and running and volleyball until i had some knee surgery last fall.,0.785159707069397,all
131722:36,"i probably need  to take some, some more lessons, uh, more current and, uh, and practice more often.",0.6351780891418457,all all
164259:34,"but, i think you have  to accept some of the errors.",0.01742834597826004,all
74649:24,"you know, if there's some gauge that they could make .",0.3823060393333435,all
132933:5,some of the cars that i got  were like the toyota camry and the nissan maxima and some of the competitors,0.02905113808810711,all all
120456:22,and i just started  ordering some parts,0.3177027404308319,all
170188:13,we actually do some work with some people down at georgia tech.,0.29769864678382874,all all
12194:43,"well you might, uh, generate some yeah, you might generate some interest in it.",0.833064079284668,all enough
113793:23,"and, uh, seems like some rather large chunks of money could come from, from that direction.",0.23812617361545563,all
134479:41,"i, i, i worked on some of it at t i once upon a time.",0.028839556500315666,all
161487:13,so you got some lakes around you can do that on .,0.5757573843002319,all
80499:4,some people are a little bit fanatical about it.,0.1591005176305771,all
158511:44,"i think, i think there's definitely been some changes, um,",0.2858963906764984,all
15870:42,and then i also had a friend who  was just around some people that  were smoking cocaine.,0.2560642957687378,all
120455:20,"and they had, uh, some names, some companies that  sold mustang parts,",0.39831534028053284,all all
56417:25,oh. you ought  to try some crawfish.,0.9709745645523071,all
55920:12,and we got some great public works out of it.,0.1144038662314415,all
145722:97,"i didn't, you know, i, i didn't even know their names, some of the two or three generations back and some of the aunts and uncles",0.22069351375102997,all all
115916:39,"but, uh, there's, uh, some, some stuff that i want  to do  with like sierra club and go down to grand canyon or something like that.",1.4560019969940186,all all any
27507:15,"and then they wanted some gray to do the,  to do the trim.",1.2169954776763916,enough
171283:28,"some, some cases in some jurisdictions, they can do that.",0.2026606649160385,all all all
155408:25,so so there is some good to it.,0.06200593337416649,all
147340:7,"and some of them are limited care  too where people can do, uh,",0.02854243293404579,all
116940:96,"well, maybe this thing with, with the child at school, maybe that will make people think a bit more and, you know, take some steps  to, to correct it.",0.37918198108673096,all
159146:13,"you know some of the health insurance is written  that way. you know, that, uh, if you buy an accident and death or dismemberment policy, you know, it s-, pre specified in the policy so much",0.01583207957446575,all
171283:17,"some, some cases in some jurisdictions, they can do that.",0.2026606649160385,all all all
2454:46,"and where we are  now, what we're doing  is some very big lawsuits that  happen  to have a heck of a lot of boxes of documents.",0.31117677688598633,all
22799:53,"but, um, we kind of thought that maybe they just wanted  to give him some medication to sort of, you know keep him real out of it all the time",1.6067264080047607,enough
166169:26,"i do know for a fact that some of the teachers that i know  personally get paid  an awful lot more than,",0.03539903089404106,all
146091:18,"um, i've done some cross stitching.",0.13874761760234833,all
161668:20,"you actually, some catamarans you can actually pull people  behind , the skiers,",0.14550352096557617,all
74580:17,"that's, uh, some pretty good ideas.",0.040166568011045456,all
30391:26,"we have, you know, used some of it for some personal things.",0.2030133605003357,all all
30872:58,"it was really, i mean the hollywood really must think there's some real dummies out there or something.",2.425905227661133,any that
168576:39,"and, uh i can imagine that, uh, uh, for some people it would be the only form of justice in that case.",0.20230598747730255,all
104255:44,"does it, does it offer, like band, or some of the instruments.",0.020102806389331818,all
30987:12,but they changed some things in the movie.,0.048037342727184296,all
141909:6,"or some things are, um, you know,",0.09117615967988968,all
9455:69,"well, i mean, i, i, i guess i've been in some places, you know, where the weather was just so mild , you know, places like monterey, california or, you know,",0.25055551528930664,all
140415:37,"um, well before we built our home we were managing some apartments that we were living in ,",0.08469865471124649,all
86455:28,"and you, there were some places, where people, defini-,",0.21739116311073303,all
112637:73,"i would like  to do that  as a, as a family and, and some t v watching.",0.06860991567373276,all
1214:19,"i put a stop to some of them as far as the door to door, either religious groups, or people peddling products.",0.028036251664161682,all
21123:14,"i think some of the tones of the, the daily prime time is questionable,",0.039987675845623016,all
22656:29,"so, we thought well, maybe there are some crab in here,",0.21244783699512482,all
130807:72,"and one way that we do it sort of in, in iowa  is that we can take some of our clothes to the consignment shops.",0.03208305314183235,all
157516:9,"and in some cases if it's a long trial, the desire  of people  to get out of there and not be stuck  in there for a very long time, that people are changing their minds for the wrong reasons.",0.04087356850504875,all
97584:19,well hopefully i can do some consulting work at home.,0.14656619727611542,all
29227:52,"i, uh, i think we both agree there's some problems there",0.2053816318511963,all
95651:89,"so, i, i, uh, i, i, i feel like it should be mandatory in some professions,",0.0686577707529068,all
126348:16,"i guess in some cases they just consider  pickup your, your phone and, and, and not let you use your phone for a while whether you hang up on them or not.",0.04379311576485634,all
110384:95,"but i've really noticed that there are a lot of, uh, a lot more people that  are more comfortable, at least, with some women being home and, at least in the circles i've travelled  and in the church that i go to , you know,",0.09861009567975998,all
164345:22,"well, i think that in some cases, it is warranted.",0.02279740199446678,all
19474:11,they had some real fancy names for them.,0.2859446704387665,all
31480:39,"but i would think that, um, that some guidelines could be set  up to avoid that.",0.02285461314022541,all
78294:14,"they've had some terrible problems with hispanics,",0.2317838817834854,all
57998:87,"i-, if they could just cut out all the fat and, and get it lean, and start  addressing some of the other issues, i think  we could take care of everything. and quit  taking care of all these other countries all across the world, you know, who  just end up  using things against us later on anyway.",0.006886201910674572,all
44952:36,"i mean, i'm sure you heard about some of ours.",0.05293205752968788,all
92394:53,"i mean, there there's a little bit, because there's some of those english words that you just don't exactly know what they mean  ,",0.4985099732875824,all
79761:35,"and he said, um, let's give her some race horse shots.",0.5469313859939575,all
112058:22,"i sometimes have a problem with some of the, especially more famous people who  all of a sudden are crawling out of the woodwork  to say that whatever problems they have , you know, was, was because they were abused a-, abused  as children.",0.16586479544639587,all all
155521:29,and i i've seen some of them like that too,0.09091756492853165,all
87654:14,"i guess some of the best things i've ever had , um, i, some of them were just hors d'oeuvres, you know.",0.09176144748926163,all all
41388:61,"i think there was four or five different people, that  would call, you know, some of them, if they didn't have their addresses and all on them,",0.030955210328102112,all
32577:19,"next year i was planting some broccoli and, and some of those, they're called  cabbage,  cabbage loppers, or whatever.",0.09135276079177856,all all
29678:24,people say let me see some of your work.,0.018939487636089325,all
85881:104,"i guess we're going  to have a lot of parades  this weekend in honor of these guys that  are, that  did some stuff over in the gulf.",0.4165661931037903,all
109712:50,"but the trucks that  were supposed to do it, there's been some problems with  from what i've read  in, you know, the mail that we get",0.34584763646125793,all
139879:19,"well, you've got some experience behind you in the work force.",0.7040286660194397,all
97813:26,"and, you know, maybe do some free lance type work at home.",0.2367391735315323,all
156465:52,"i mean, it  seems absurd that people will pay, you know, some bucks just  to get someone to,",3.0095458030700684,enough enough
170859:54,"uh, i've had, uh, three boys  through, i guess, uh, some child care, each one of them",0.075445756316185,all
31279:10,do some things that  are totally different and unheard of.,0.06577374786138535,all
